8,2,0,0,4,
8,3,0,0,7,
8,4,3,3,1,
8,5,4,12,1,
8,6,2,5,0,
8,7,1,7,0,
8,8,2,15,4,
8,9,1,6,1,
8,10,0,0,8,
8,11,0,0,7,
8,12,0,0,7,
8,13,0,0,7,
8,14,0,0,5,
8,15,0,0,6,
8,16,0,0,0,
8,17,0,0,4,
8,18,0,0,5,
8,19,0,0,1,
8,20,1,0,9,
8,21,0,1,3,
8,22,1,1,15,
8,23,0,0,22,
8,24,0,0,6,
12,12,0,0,6,
12,13,1,0,12,
12,14,0,0,2,
12,15,0,0,2,
12,16,1,1,4,
