8,7,0,0,0,
8,8,0,0,11,
8,9,0,0,5,
8,10,0,1,1,
8,11,0,6,0,
8,12,3,5,1,
8,13,1,10,4,
8,14,2,7,2,
8,15,4,8,4,
8,16,0,2,4,
8,17,3,5,5,
8,18,2,7,2,
8,19,6,9,6,
8,20,0,9,3,
8,21,0,0,4,
8,22,5,12,3,
8,23,0,0,7,
8,24,0,0,0,
8,25,2,2,11,
8,26,2,0,32,
8,27,0,0,2,
8,28,0,0,4,
8,29,0,0,1,
8,30,0,0,3,
8,31,0,0,2,
8,32,0,0,3,
8,33,0,0,3,
8,34,0,0,1,
8,35,0,0,7,
8,36,0,0,4,
8,37,0,0,1,
8,38,0,0,1,
